Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary
Harvey Catchings,C,28,MIL,72,,19.0,1.3,3.4,.398,0.0,0.0,.000,1.3,3.4,.399,.398,0.5,0.9,.629,2.3,3.4,5.7,1.1,0.3,2.3,0.9,2.7,3.2,10.9,.429,.004,.254,13.4,19.0,16.3,7.0,0.8,6.5,20.0,9.9,0.2,2.4,2.6,.090,-2.4,2.6,0.1,0.7,
Don Chaney,SG,33,BOS,60,0,8.7,1.1,3.2,.354,0.0,0.1,.167,1.1,3.1,.361,.357,0.5,0.7,.762,0.5,0.7,1.2,0.6,0.5,0.2,0.6,1.3,2.8,7.8,.402,.032,.222,6.7,8.8,7.8,9.3,2.8,1.2,13.7,18.3,-0.4,0.8,0.4,.033,-4.3,1.2,-3.1,-0.1,
Maurice Cheeks*,PG,23,PHI,79,79,33.2,4.5,8.4,.540,0.1,0.1,.444,4.5,8.3,.541,.543,2.3,2.9,.779,0.9,2.5,3.5,7.0,2.3,0.4,2.7,2.5,11.4,15.9,.589,.014,.349,3.2,7.6,5.5,28.2,3.3,0.7,22.1,14.9,3.8,4.1,7.9,.145,0.5,2.0,2.4,2.9,
Phil Chenier,SG,29,TOT,43,,19.8,3.2,8.1,.390,0.1,0.3,.417,3.0,7.8,.389,.397,1.1,1.6,.731,0.4,1.4,1.8,2.1,0.8,0.3,1.3,1.3,7.6,9.5,.431,.034,.192,2.2,7.2,4.7,14.0,1.8,0.9,12.7,20.0,-0.6,0.6,0.0,.002,-3.1,-0.5,-3.6,-0.3,
Phil Chenier,SG,29,WSB,20,,23.5,4.2,10.7,.393,0.2,0.3,.500,4.1,10.4,.389,.400,1.6,2.1,.756,0.5,1.7,2.2,2.1,0.9,0.3,1.5,1.3,10.1,10.1,.435,.028,.192,2.1,7.1,4.6,12.4,1.8,0.6,11.1,21.9,-0.3,0.4,0.0,.004,-3.2,-0.4,-3.6,-0.2,
Phil Chenier,SG,29,IND,23,,16.5,2.3,5.9,.385,0.1,0.3,.333,2.2,5.6,.388,.393,0.8,1.1,.692,0.4,1.1,1.5,2.0,0.7,0.4,1.1,1.3,5.4,8.9,.423,.044,.193,2.4,7.3,4.8,15.9,1.8,1.4,15.1,17.6,-0.3,0.2,0.0,.000,-3.0,-0.6,-3.6,-0.2,
Jim Chones,C,30,LAL,82,,29.2,4.5,9.3,.489,0.0,0.0,.000,4.5,9.2,.491,.489,1.5,2.1,.740,1.7,5.1,6.9,1.8,0.7,0.8,2.1,3.3,10.6,11.3,.521,.003,.222,7.1,17.6,12.8,7.6,1.1,1.4,17.3,16.9,0.7,2.8,3.5,.071,-2.0,-0.3,-2.4,-0.2,
Jim Cleamons,PG,30,TOT,79,,22.6,2.7,5.7,.476,0.1,0.4,.226,2.6,5.3,.494,.483,1.1,1.4,.743,0.7,1.3,1.9,3.6,0.7,0.1,1.4,1.7,6.6,10.8,.519,.069,.251,3.0,5.7,4.3,20.4,1.5,0.3,17.9,13.4,1.3,1.0,2.3,.063,-1.7,0.0,-1.7,0.2,
Jim Cleamons,PG,30,NYK,22,,11.5,1.4,3.1,.435,0.1,0.4,.375,1.2,2.8,.443,.457,0.5,0.7,.800,0.5,0.4,0.9,1.8,0.6,0.1,0.8,0.6,3.4,11.1,.496,.116,.217,4.2,3.9,4.1,18.7,2.3,0.4,18.4,14.0,0.2,0.1,0.3,.048,-0.9,-0.3,-1.2,0.1,
Jim Cleamons,PG,30,WSB,57,,26.9,3.2,6.7,.483,0.1,0.4,.174,3.2,6.3,.503,.488,1.3,1.7,.735,0.8,1.6,2.3,4.4,0.8,0.2,1.6,2.1,7.8,10.7,.523,.060,.257,2.8,5.9,4.3,20.7,1.3,0.3,17.8,13.3,1.2,0.9,2.1,.065,-1.9,0.1,-1.8,0.1,
Doug Collins,SG,28,PHI,36,17,26.8,5.3,11.4,.466,0.0,0.0,.000,5.3,11.4,.467,.466,3.1,3.4,.911,0.8,1.8,2.6,2.8,0.8,0.2,2.3,2.1,13.8,13.6,.533,.002,.302,3.4,6.8,5.2,15.1,1.5,0.4,15.0,22.7,0.9,1.0,1.9,.094,-1.1,-0.8,-1.9,0.0,
Jeff Cook,PF,23,PHO,66,,13.7,2.0,4.2,.469,0.0,0.0,.000,2.0,4.1,.474,.469,1.6,2.0,.806,1.4,2.3,3.7,1.3,0.4,0.3,1.1,1.5,5.5,14.4,.546,.011,.469,11.2,18.0,14.6,12.2,1.4,1.1,17.6,17.7,1.1,1.3,2.4,.126,-0.3,0.1,-0.2,0.4,
Michael Cooper,SG,23,LAL,82,,24.1,3.7,7.0,.524,0.1,0.2,.250,3.6,6.8,.534,.529,1.4,1.7,.776,1.2,1.6,2.8,2.7,1.0,0.5,1.7,2.6,8.8,12.5,.563,.035,.247,6.1,6.5,6.3,13.5,2.0,1.0,18.1,15.9,2.2,1.8,4.0,.097,-0.4,0.3,-0.1,0.9,
Wayne Cooper,PF,23,GSW,79,,22.5,4.6,9.5,.489,0.0,0.1,.250,4.6,9.4,.491,.490,1.7,2.3,.751,2.6,3.9,6.4,0.5,0.3,1.0,1.8,3.1,11.0,14.8,.525,.005,.241,12.1,19.5,15.7,3.5,0.5,2.6,14.4,22.4,1.1,1.6,2.8,.074,-1.6,-1.8,-3.5,-0.7,
Hollis Copeland,SF,24,NYK,75,,15.2,2.4,4.9,.495,0.0,0.0,.000,2.4,4.9,.497,.495,0.8,1.1,.733,0.9,1.1,2.1,1.1,0.8,0.3,1.1,2.1,5.7,11.0,.526,.005,.234,6.6,8.3,7.4,8.7,2.4,1.2,17.1,16.5,0.5,0.8,1.2,.052,-1.7,0.0,-1.8,0.1,
Dave Corzine,C,23,WSB,78,,10.6,1.2,2.8,.417,0.0,0.0,,1.2,2.8,.417,.417,0.6,0.9,.662,1.3,2.1,3.5,0.8,0.1,0.4,0.8,1.5,2.9,10.3,.457,.000,.315,12.5,20.4,16.4,9.7,0.5,2.0,19.6,14.6,-0.1,0.9,0.9,.050,-3.1,0.2,-3.0,-0.2,
John Coughran,SF,28,GSW,24,,6.7,1.2,3.4,.358,0.1,0.4,.222,1.1,3.0,.375,.370,0.3,0.6,.571,0.1,0.7,0.8,0.5,0.3,0.0,0.5,1.0,2.8,6.0,.390,.111,.173,1.3,12.1,6.5,10.6,2.1,0.4,13.0,25.8,-0.4,0.1,-0.3,-0.086,-5.6,-0.9,-6.5,-0.3,
Dave Cowens*,C,31,BOS,66,55,32.7,6.4,14.1,.453,0.0,0.2,.083,6.4,13.9,.458,.453,1.4,1.8,.779,1.9,6.2,8.1,3.1,1.0,0.9,1.6,3.3,14.2,14.8,.477,.013,.131,6.6,20.7,13.8,13.4,1.5,1.6,9.9,20.1,1.9,3.6,5.4,.121,-0.2,1.1,0.9,1.6,
Charlie Criss,PG,31,ATL,81,,22.1,3.1,7.1,.431,0.0,0.2,.059,3.1,6.9,.442,.432,2.1,2.6,.811,0.3,1.1,1.4,3.0,0.9,0.0,1.6,1.6,8.3,11.5,.500,.029,.367,1.6,5.4,3.5,20.0,2.0,0.1,16.2,18.2,1.0,1.8,2.8,.075,-1.4,0.0,-1.4,0.3,
Terry Crosby,PG,23,KCK,4,,7.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,0.5,1.000,0.0,0.3,0.3,1.8,0.0,0.0,1.3,1.0,1.5,3.5,.615,.000,.500,0.0,4.0,1.9,30.0,0.0,0.0,50.6,14.1,0.0,0.0,0.0,-0.051,-4.4,-0.4,-4.8,0.0,
Pat Cummings,C,23,MIL,71,,12.7,2.6,5.2,.505,0.0,0.0,,2.6,5.2,.505,.505,1.3,1.7,.764,1.1,2.2,3.4,0.7,0.3,0.2,1.0,2.0,6.6,15.3,.552,.000,.332,10.1,18.4,14.4,8.2,1.1,1.0,14.9,22.0,1.2,1.2,2.5,.131,-1.0,-0.6,-1.6,0.1,
Bob Dandridge*,SF,32,WSB,45,,32.4,7.3,16.2,.451,0.0,0.2,.182,7.3,16.0,.455,.453,2.7,3.4,.809,1.4,4.1,5.5,4.0,0.6,0.8,2.7,2.5,17.4,14.8,.492,.015,.209,4.3,12.7,8.5,18.2,0.9,1.3,13.4,24.9,0.5,1.2,1.7,.056,0.2,-0.4,-0.2,0.7,
Adrian Dantley*,SF,24,UTA,68,,39.3,10.7,18.6,.576,0.0,0.0,.000,10.7,18.6,.577,.576,6.5,7.7,.842,2.7,4.9,7.6,2.8,1.4,0.2,3.4,3.1,28.0,24.3,.635,.002,.415,8.3,14.0,11.3,12.3,1.8,0.3,13.5,27.8,9.5,1.1,10.5,.189,5.3,-1.6,3.7,3.8,
Brad Davis,PG,24,TOT,18,,14.9,1.9,3.5,.556,0.0,0.1,.000,1.9,3.4,.565,.556,0.7,0.9,.813,0.2,0.7,0.9,2.8,0.7,0.1,0.8,1.6,4.6,14.1,.593,.016,.254,1.8,5.4,3.7,25.9,2.3,0.2,16.7,13.3,0.5,0.1,0.6,.108,-0.6,-0.1,-0.7,0.1,
Brad Davis,PG,24,IND,5,,8.6,0.4,1.4,.286,0.0,0.0,,0.4,1.4,.286,.286,0.6,0.8,.750,0.0,0.4,0.4,1.0,0.6,0.0,0.6,1.4,1.4,3.9,.400,.000,.571,0.0,5.0,2.4,13.4,3.2,0.0,25.5,10.6,0.0,0.0,0.0,-0.013,-4.8,0.2,-4.5,0.0,
Brad Davis,PG,24,UTA,13,,17.3,2.5,4.3,.589,0.0,0.1,.000,2.5,4.2,.600,.589,0.8,0.9,.833,0.3,0.8,1.2,3.5,0.8,0.1,0.8,1.6,5.8,16.0,.620,.018,.214,2.2,5.5,3.9,28.3,2.2,0.3,15.2,13.8,0.6,0.0,0.6,.131,0.2,-0.2,0.0,0.2,
Harry Davis,SF,24,SAS,4,,7.5,1.5,3.0,.500,0.0,0.0,,1.5,3.0,.500,.500,0.3,0.5,.500,0.5,1.0,1.5,0.0,0.3,0.0,0.8,2.0,3.3,5.8,.505,.000,.167,7.3,14.0,10.7,0.0,1.5,0.0,18.9,20.0,0.0,0.0,0.0,-0.030,-4.6,-0.4,-5.1,-0.1,
Johnny Davis,PG,24,IND,82,,35.5,6.0,14.1,.428,0.0,0.5,.095,6.0,13.6,.440,.430,3.7,4.3,.864,1.2,1.5,2.8,5.4,1.3,0.3,2.5,2.2,15.9,13.6,.495,.036,.304,3.5,4.5,4.0,20.3,1.7,0.4,13.3,20.2,3.1,1.3,4.4,.073,-0.4,-1.5,-2.0,0.0,
Walter Davis,SF,25,PHO,75,,30.8,8.8,15.5,.563,0.0,0.1,.000,8.8,15.5,.565,.563,4.0,4.9,.819,1.0,2.6,3.6,4.5,1.5,0.3,3.2,2.7,21.5,21.3,.608,.003,.313,3.6,9.2,6.5,23.6,2.3,0.5,15.4,27.0,5.5,2.8,8.3,.173,3.4,0.2,3.6,3.3,
Darryl Dawkins,C,23,PHI,80,80,31.8,6.2,11.8,.522,0.0,0.1,.000,6.2,11.8,.526,.522,2.4,3.6,.653,2.5,6.2,8.7,1.9,0.6,1.8,2.9,4.1,14.7,14.6,.548,.006,.308,8.7,19.6,14.5,8.5,0.9,3.0,17.6,20.5,1.3,4.3,5.7,.107,-1.7,0.6,-1.2,0.5,
Paul Dawkins,SF,22,UTA,57,,13.6,2.5,5.3,.470,0.0,0.1,.200,2.5,5.2,.475,.472,0.6,0.8,.688,0.7,1.5,2.2,1.4,0.6,0.2,1.3,2.0,5.5,11.0,.492,.017,.160,6.6,12.0,9.4,14.8,2.1,0.7,19.1,22.0,-0.5,0.4,-0.1,-0.009,-2.9,-1.3,-4.2,-0.4,
Greg Deane,SG,22,UTA,7,,6.9,0.3,1.6,.182,0.1,0.1,1.000,0.1,1.4,.100,.227,0.7,1.0,.714,0.3,0.6,0.9,0.9,0.0,0.0,0.4,0.4,1.4,4.5,.355,.091,.636,5.1,9.4,7.3,15.4,0.0,0.0,17.6,15.3,-0.1,0.0,-0.1,-0.070,-3.8,-1.0,-4.8,-0.1,
Larry Demic,PF,22,NYK,82,,22.8,2.8,6.4,.436,0.0,0.0,,2.8,6.4,.436,.436,1.3,2.2,.601,2.4,3.5,5.9,0.8,0.7,0.4,2.0,3.7,7.0,7.4,.468,.000,.347,11.2,16.9,14.1,4.1,1.3,0.9,21.6,16.0,-1.4,1.3,-0.1,-0.002,-4.5,-1.6,-6.2,-2.0,
Coby Dietrick,C,31,CHI,79,,23.2,2.9,6.3,.454,0.0,0.1,.111,2.9,6.2,.460,.455,1.1,1.5,.763,1.3,3.3,4.6,2.7,1.1,0.6,1.4,2.9,6.9,12.1,.494,.018,.236,6.4,15.7,11.1,16.4,2.3,1.6,16.9,14.8,0.8,2.1,2.9,.076,-0.9,1.5,0.6,1.2,
Leon Douglas,C,25,DET,70,,25.5,3.2,6.5,.486,0.0,0.0,.000,3.2,6.5,.487,.486,1.8,2.6,.676,2.4,4.7,7.2,1.7,0.4,0.9,1.8,3.6,8.1,11.4,.529,.002,.407,10.0,19.6,14.8,8.5,0.8,1.8,19.1,14.3,1.0,1.1,2.1,.057,-2.1,-0.6,-2.8,-0.3,
John Drew,SF,25,ATL,80,,28.8,6.7,14.8,.453,0.0,0.1,.000,6.7,14.7,.455,.453,6.1,8.1,.757,2.5,3.4,5.9,1.3,1.1,0.3,3.0,3.9,19.5,17.8,.532,.006,.547,9.4,12.5,11.0,7.4,1.9,0.6,14.1,30.2,3.3,3.1,6.4,.134,0.6,-0.9,-0.3,1.0,
Terry Duerod,SG,23,DET,67,,19.9,4.2,8.9,.472,0.2,0.8,.283,4.0,8.1,.490,.484,0.7,1.0,.682,0.4,1.0,1.5,1.7,0.6,0.2,1.2,1.5,9.3,11.7,.498,.089,.110,2.3,5.5,3.9,12.4,1.4,0.4,11.2,20.4,0.6,0.2,0.7,.026,-1.5,-1.7,-3.3,-0.4,
Mike Dunleavy,PG,25,HOU,51,,20.3,2.9,6.3,.464,0.1,0.4,.150,2.8,5.9,.485,.469,2.2,2.6,.828,0.5,1.5,2.0,4.1,0.8,0.1,2.2,2.4,8.0,12.9,.542,.063,.420,2.7,8.1,5.3,26.7,1.8,0.2,22.5,18.6,0.9,0.5,1.4,.065,-0.7,-0.8,-1.5,0.1,
T.R. Dunn,SG,24,POR,82,,22.5,2.9,6.7,.436,0.0,0.0,.000,2.9,6.7,.438,.436,1.0,1.4,.757,1.6,2.3,4.0,1.8,1.2,0.4,1.1,1.8,6.9,12.5,.470,.005,.201,7.8,11.6,9.7,10.9,2.7,1.0,13.2,15.4,0.9,2.3,3.3,.086,-0.8,1.3,0.4,1.1,
James Edwards,C,24,IND,82,,28.2,6.4,12.6,.512,0.0,0.0,.000,6.4,12.6,.512,.512,2.8,4.1,.681,2.2,4.9,7.0,1.5,0.7,1.3,1.6,4.0,15.7,17.6,.545,.001,.328,7.8,18.4,12.9,8.0,1.1,2.4,10.0,22.0,4.4,2.4,6.7,.140,0.2,-0.7,-0.5,0.9,
Bob Elliott,PF,24,NJN,54,,13.4,1.9,4.2,.443,0.0,0.1,.250,1.9,4.1,.446,.445,1.9,2.8,.684,1.2,2.2,3.4,1.0,0.5,0.3,1.6,1.8,5.7,11.6,.521,.018,.667,9.6,16.9,13.3,10.0,1.8,1.1,23.0,20.5,-0.3,1.0,0.8,.050,-2.7,-0.2,-2.9,-0.2,
Bo Ellis,PF,25,DEN,48,,10.5,1.3,2.8,.449,0.0,0.1,.000,1.3,2.8,.459,.449,0.8,1.1,.755,1.1,1.4,2.4,0.6,0.2,0.5,0.5,1.4,3.4,12.1,.508,.022,.390,10.3,13.8,12.0,8.0,0.9,2.6,13.1,14.3,0.5,0.4,0.9,.085,-1.6,-0.3,-1.9,0.0,
Len Elmore,C,27,KCK,58,,15.8,1.8,4.2,.430,0.0,0.0,,1.8,4.2,.430,.430,0.9,1.3,.689,1.3,3.2,4.4,1.1,0.7,0.7,1.2,2.7,4.5,10.6,.472,.000,.306,8.4,22.2,15.0,8.8,2.1,2.5,19.6,14.9,-0.3,1.8,1.5,.080,-3.5,2.1,-1.4,0.1,
Alex English*,SF,26,TOT,78,,30.8,7.1,14.3,.497,0.0,0.1,.333,7.1,14.2,.498,.498,2.7,3.4,.789,3.4,4.3,7.8,2.9,0.9,0.8,2.7,2.6,16.9,18.0,.536,.005,.239,11.3,14.9,13.1,13.9,1.4,1.4,14.8,23.4,3.3,2.0,5.3,.105,1.6,-1.2,0.4,1.5,
Alex English*,SF,26,IND,54,,28.3,6.4,12.7,.504,0.0,0.1,.000,6.4,12.6,.507,.504,2.1,2.6,.814,3.1,3.9,7.0,2.6,0.8,0.6,2.3,2.4,14.9,17.7,.539,.004,.204,11.0,14.9,12.9,13.5,1.4,1.2,14.2,22.2,2.4,1.3,3.6,.114,1.6,-1.3,0.3,0.9,
Alex English*,SF,26,DEN,24,,36.5,8.6,17.8,.485,0.1,0.1,.667,8.5,17.7,.483,.487,4.0,5.3,.762,4.3,5.1,9.4,3.4,1.2,1.2,3.8,3.3,21.3,18.5,.531,.007,.295,11.9,15.0,13.4,14.7,1.5,1.8,15.7,25.6,0.9,0.7,1.6,.089,1.6,-0.9,0.7,0.6,
Julius Erving*,SF,29,PHI,78,78,36.1,10.7,20.7,.519,0.1,0.3,.200,10.7,20.4,.523,.520,5.4,6.8,.787,2.8,4.6,7.4,4.6,2.2,1.8,3.6,2.7,26.9,25.4,.568,.012,.331,8.6,12.9,10.9,21.4,2.8,2.7,13.3,30.3,7.3,5.2,12.5,.213,5.7,1.9,7.6,6.8,
Earl Evans,PF,24,DET,36,,10.6,1.8,3.9,.450,0.2,0.5,.389,1.6,3.4,.459,.475,0.7,1.2,.571,0.7,1.4,2.1,1.0,0.4,0.0,1.0,1.8,4.4,10.3,.495,.129,.300,7.1,13.6,10.3,12.9,1.6,0.1,18.5,19.6,-0.1,0.2,0.1,.015,-2.8,-1.2,-4.0,-0.2,
Mike Evans,SG,24,SAS,79,,15.8,2.6,5.9,.448,0.2,0.5,.286,2.5,5.3,.464,.461,0.7,1.1,.682,0.4,1.0,1.4,2.9,0.8,0.1,1.6,2.5,6.2,9.8,.485,.091,.183,2.5,6.6,4.6,22.8,2.1,0.4,20.3,19.1,-0.4,0.5,0.1,.004,-2.9,-1.1,-4.0,-0.6,
Eric Fernsten,PF,26,BOS,56,0,7.7,1.3,2.7,.464,0.0,0.0,,1.3,2.7,.464,.464,0.6,0.9,.635,0.7,1.0,1.7,0.5,0.3,0.2,0.4,0.8,3.1,14.4,.497,.000,.340,10.5,14.3,12.4,8.7,1.8,1.6,10.2,18.1,0.5,0.6,1.2,.133,0.2,0.6,0.8,0.3,
Chris Ford,SG,31,BOS,73,73,29.0,4.5,9.7,.465,1.0,2.2,.427,3.6,7.5,.477,.515,1.2,1.6,.754,1.1,1.4,2.5,2.9,1.5,0.4,1.4,2.4,11.2,13.0,.537,.231,.161,4.1,5.4,4.8,13.5,2.5,0.7,12.2,16.2,2.9,2.6,5.6,.126,0.6,1.4,2.0,2.1,
Don Ford,SF,27,TOT,73,,13.7,1.8,3.8,.478,0.0,0.0,.333,1.8,3.7,.480,.480,0.6,0.7,.849,0.6,1.9,2.5,0.9,0.3,0.3,0.7,1.8,4.2,9.6,.518,.011,.193,4.9,14.8,9.9,7.8,1.0,1.1,14.6,13.7,0.6,0.9,1.5,.072,-2.2,0.1,-2.1,0.0,
Don Ford,SF,27,LAL,52,,11.2,1.3,2.5,.508,0.0,0.0,.000,1.3,2.5,.512,.508,0.4,0.5,.821,0.4,1.4,1.9,0.7,0.2,0.3,0.6,1.7,3.0,8.3,.545,.008,.215,4.7,13.0,9.2,7.2,0.9,1.3,17.4,11.9,0.3,0.6,0.9,.073,-2.7,0.1,-2.5,-0.1,
Don Ford,SF,27,CLE,21,,20.0,3.1,6.9,.451,0.0,0.1,.500,3.0,6.8,.451,.455,1.0,1.2,.880,1.0,3.1,4.1,1.4,0.5,0.3,1.0,2.1,7.3,11.4,.494,.014,.174,5.1,17.4,11.0,8.6,1.2,0.8,11.9,16.1,0.2,0.4,0.6,.071,-1.5,0.0,-1.5,0.1,
Phil Ford,PG,23,KCK,82,,32.0,6.0,12.9,.462,0.0,0.3,.174,5.9,12.6,.469,.464,4.2,5.2,.818,0.4,1.7,2.1,7.4,1.7,0.0,3.4,2.5,16.2,16.5,.534,.022,.400,1.1,6.1,3.5,32.4,2.4,0.1,18.5,23.3,2.7,3.4,6.1,.111,1.0,-0.2,0.8,1.8,
Walt Frazier*,PG,34,CLE,3,,9.0,1.3,3.7,.364,0.0,0.3,.000,1.3,3.3,.400,.364,0.7,0.7,1.000,0.3,0.7,1.0,2.7,0.7,0.3,1.3,0.7,3.3,13.6,.421,.091,.182,3.7,8.2,5.9,36.7,3.4,2.0,25.2,22.6,0.0,0.0,0.0,-0.012,-3.5,0.2,-3.3,0.0,
World B. Free,SG,26,SDC,68,,38.0,10.8,22.9,.474,0.1,0.4,.360,10.7,22.5,.476,.477,8.4,11.2,.753,1.9,1.6,3.5,4.2,1.2,0.5,3.4,2.9,30.2,22.7,.544,.016,.488,5.2,4.7,5.0,18.0,1.5,0.7,10.8,32.7,7.7,0.3,8.0,.148,4.9,-1.9,3.1,3.3,
Terry Furlow,SG,25,TOT,76,,27.9,5.7,12.2,.464,0.3,1.1,.293,5.3,11.1,.481,.477,2.3,2.6,.872,0.9,1.6,2.6,3.9,1.0,0.3,2.1,1.3,13.9,16.0,.521,.089,.212,3.9,6.5,5.3,21.4,1.7,0.6,13.9,23.6,2.2,0.6,2.8,.064,1.5,-1.8,-0.2,1.0,
Terry Furlow,SG,25,ATL,21,,19.2,3.1,7.7,.410,0.0,0.4,.111,3.1,7.2,.428,.413,2.1,2.4,.863,1.1,0.9,2.0,3.4,0.9,0.4,1.6,0.9,8.4,15.9,.482,.056,.317,6.1,5.1,5.6,27.0,2.3,1.3,15.6,22.0,0.4,0.5,0.8,.100,2.1,0.4,2.5,0.5,
